,Time,Category,Seasonally_Adj,VS,NO,UO,TI,MPCVS,MPCNO,MPCUO,MPCTI
12969,2019-01,31S,no,20805,20565,28892,39259,10.6,5.5,-0.8,1.5
12970,2019-01,32S,yes,31434,32448,83127,53879,-0.6,-0.6,1.2,0.2
12971,2019-01,32S,no,29826,31749,81799,53825,3.7,9.5,2.4,2.1
12972,2019-01,33S,yes,32710,33662,102775,71988,-1.4,2.3,0.9,0.9
12973,2019-01,33S,no,29714,32734,103141,71434,-10.7,0.7,3.0,3.3
12974,2019-01,34S,yes,26747,22517,119295,47550,0.4,-0.9,0.1,0.2
12975,2019-01,34S,no,24165,19611,119266,47247,-19.3,-27.8,0.4,2.7
12976,2019-01,CRP,yes,1739,1719,1548,3558,1.0,0.8,-1.3,0.0
12977,2019-01,CRP,no,1418,1398,1548,3491,-36.3,-36.7,-1.3,3.5
12978,2019-01,34X,yes,3100,2564,23832,5286,1.8,5.6,-2.2,0.1
12979,2019-01,34X,no,2430,1998,23811,5193,-40.4,-43.3,-1.8,3.8
12980,2019-01,35S,yes,10955,11063,23394,19185,0.8,2.9,0.5,0.7
12981,2019-01,35S,no,9748,10347,23340,19163,-7.6,-0.2,2.6,5.6
12982,2019-01,36S,yes,82260,75224,793480,121630,-1.8,-5.5,-0.9,1.4
12983,2019-01,36S,no,73164,61441,796330,121445,-12.4,-31.1,-1.5,4.3
12984,2019-01,MVP,yes,56326,56417,21335,39317,-0.6,-0.2,0.4,1.5
12985,2019-01,MVP,no,52272,52542,21700,39581,3.1,2.2,1.3,6.5
12986,2019-01,NAP,yes,12547,7048,584217,57364,-11.6,-27.2,-0.9,1.5
12987,2019-01,NAP,no,9879,936,585819,57123,-47.4,-95.2,-1.5,3.9
12988,2019-01,DAP,yes,4736,4292,67730,11608,-2.4,5.6,-0.7,3.1
12989,2019-01,DAP,no,3843,3604,68946,11572,-30.3,-40.6,-0.3,3.8
12990,2019-01,ODG,yes,39179,39211,9429,58528,-0.5,-0.2,0.3,0.3
12991,2019-01,ODG,no,35453,35593,8980,58834,-4.0,-2.0,1.6,2.2
12992,2019-01,TCG,yes,85432,80661,908675,193270,-1.8,-4.1,-0.5,1.0
12993,2019-01,TCG,no,74156,66973,909825,191775,-22.9,-33.4,-0.8,3.3
12994,2019-01,NDE,yes,74455,69723,736712,174289,-2.3,-2.9,-0.6,0.9
12995,2019-01,NDE,no,65203,59305,737460,172908,-22.6,-28.7,-0.8,3.4
12996,2019-01,NXA,yes,66356,66817,219176,128096,-0.1,1.6,0.2,0.6
12997,2019-01,NXA,no,59711,62755,218842,126950,-14.7,-8.2,1.4,2.9
12998,2019-01,DEF,yes,10977,10938,171963,18981,1.4,-10.7,0.0,2.0
12999,2019-01,DEF,no,8953,7668,172365,18867,-25.5,-55.9,-0.7,1.9
13000,2019-02,MDM,yes,245509,226038,1145365,413837,0.6,-3.5,-1.3,0.5
13001,2019-02,MDM,no,229989,213183,1149124,416527,3.2,0.5,-1.1,1.3
13002,2019-02,DXT,yes,163026,159854,368184,290172,0.7,0.5,0.4,0.0
13003,2019-02,DXT,no,151389,151358,369569,292200,1.1,0.5,1.1,0.8
13004,2019-02,DXD,yes,232922,215140,949726,390740,0.8,-3.0,-1.4,0.5
13005,2019-02,DXD,no,218101,203447,953281,393455,2.8,0.0,-1.1,1.3
13006,2019-02,MTU,yes,172072,157174,1145365,333144,0.4,-5.1,-1.3,0.5
13007,2019-02,MTU,no,160480,147856,1149124,334515,2.9,-1.5,-1.1,1.2
13008,2019-02,31S,yes,20744,20832,28851,38868,-0.7,3.7,0.3,-0.3
13009,2019-02,31S,no,20153,20789,29528,39219,-3.1,1.1,2.2,-0.1
13010,2019-02,32S,yes,31789,32580,83918,53944,1.1,0.4,1.0,0.1
13011,2019-02,32S,no,29750,31325,83374,54153,-0.3,-1.3,1.9,0.6
13012,2019-02,33S,yes,33329,33602,103048,71880,1.9,-0.2,0.3,-0.2
13013,2019-02,33S,no,31730,32685,104096,72317,6.8,-0.1,0.9,1.2
13014,2019-02,34S,yes,26904,22550,119514,47497,0.6,0.1,0.2,-0.1
13015,2019-02,34S,no,23952,20181,119677,47642,-0.9,2.9,0.3,0.8
13016,2019-02,CRP,yes,1830,1776,1494,3682,5.2,3.3,-3.5,3.5
13017,2019-02,CRP,no,1410,1356,1494,3735,-0.6,-3.0,-3.5,7.0
13018,2019-02,34X,yes,3138,2680,23374,5266,1.2,4.5,-1.9,-0.4
13019,2019-02,34X,no,2555,2348,23604,5311,5.1,17.5,-0.9,2.3
13020,2019-02,35S,yes,10912,10991,23473,19372,-0.4,-0.7,0.3,1.0
13021,2019-02,35S,no,9961,10372,23751,19620,2.2,0.2,1.8,2.4
13022,2019-02,36S,yes,82483,66184,777181,123665,0.3,-12.0,-2.1,1.7
13023,2019-02,36S,no,78600,61825,779555,124327,7.4,0.6,-2.1,2.4
13024,2019-02,MVP,yes,56468,56421,21288,39767,0.3,0.0,-0.2,1.1
13025,2019-02,MVP,no,55989,56462,22173,40188,7.1,7.5,2.2,1.5
13026,2019-02,NAP,yes,13297,-532,570388,58924,6.0,-107.5,-2.4,2.7
13027,2019-02,NAP,no,10664,-3744,571411,59208,7.9,-500.0,-2.5,3.7
13028,2019-02,DAP,yes,4377,3625,66978,11652,-7.6,-15.5,-1.1,0.4
13029,2019-02,DAP,no,3848,2173,67271,11676,0.1,-39.7,-2.4,0.9
13030,2019-02,ODG,yes,39348,39299,9380,58611,0.4,0.2,-0.5,0.1
13031,2019-02,ODG,no,35843,36006,9143,59249,1.1,1.2,1.8,0.7
13032,2019-02,TCG,yes,86168,70581,893088,194571,0.9,-12.5,-1.7,0.7
13033,2019-02,TCG,no,78540,63629,894914,194940,5.9,-5.0,-1.6,1.7
13034,2019-02,NDE,yes,75644,61896,722964,175519,1.6,-11.2,-1.9,0.7
13035,2019-02,NDE,no,68446,55715,724729,175937,5.0,-6.1,-1.7,1.8
13036,2019-02,NXA,yes,66829,67061,219408,128152,0.7,0.4,0.1,0.0
13037,2019-02,NXA,no,62066,63858,220634,128431,3.9,1.8,0.8,1.2
13038,2019-02,DEF,yes,10524,8685,170124,19052,-4.1,-20.6,-1.1,0.4
13039,2019-02,DEF,no,10094,7914,170185,19003,12.7,3.2,-1.3,0.7
13040,2019-03,MDM,yes,243317,234890,1141150,414269,-0.9,3.9,-0.4,0.1
13041,2019-03,MDM,no,258824,256782,1150729,413935,12.5,20.5,0.1,-0.6
13042,2019-03,DXT,yes,162220,158893,369069,290069,-0.5,-0.6,0.2,0.0
13043,2019-03,DXT,no,168703,168369,372882,290587,11.4,11.2,0.9,-0.6
13044,2019-03,DXD,yes,230575,219885,943248,390777,-1.0,2.2,-0.7,0.0
13045,2019-03,DXD,no,244530,237254,949652,390467,12.1,16.6,-0.4,-0.8
13046,2019-03,MTU,yes,170870,166655,1141150,333669,-0.7,6.0,-0.4,0.2
13047,2019-03,MTU,no,182576,184181,1150729,333229,13.8,24.6,0.1,-0.4
13048,2019-03,31S,yes,20712,20500,28639,38326,-0.2,-1.6,-0.7,-1.4
13049,2019-03,31S,no,21776,21763,29515,38454,8.1,4.7,0.0,-2.0
13050,2019-03,32S,yes,31524,31869,84263,53905,-0.8,-2.2,0.4,-0.1
13051,2019-03,32S,no,32035,33366,84705,54142,7.7,6.5,1.6,0.0
13052,2019-03,33S,yes,33211,33174,103011,72336,-0.4,-1.3,0.0,0.6
13053,2019-03,33S,no,35888,35811,104019,72724,13.1,9.6,-0.1,0.6
13054,2019-03,34S,yes,26447,22780,120059,47097,-1.7,1.0,0.5,-0.8
13055,2019-03,34S,no,28005,25839,121158,46487,16.9,28.0,1.2,-2.4
13056,2019-03,CRP,yes,1642,1596,1448,3608,-10.3,-10.1,-3.1,-2.0
13057,2019-03,CRP,no,1808,1762,1448,3438,28.2,29.9,-3.1,-8.0
13058,2019-03,34X,yes,3067,2835,23142,5259,-2.3,5.8,-1.0,-0.1
13059,2019-03,34X,no,3490,3341,23455,5185,36.6,42.3,-0.6,-2.4
13060,2019-03,35S,yes,10963,11265,23775,19671,0.5,2.5,1.3,1.5
13061,2019-03,35S,no,11492,11856,24115,19781,15.4,14.3,1.5,0.8
13062,2019-03,36S,yes,81097,75997,772081,124200,-1.7,14.8,-0.7,0.4
13063,2019-03,36S,no,90121,88413,777847,123348,14.7,43.0,-0.2,-0.8
13064,2019-03,MVP,yes,56141,56024,21171,39546,-0.6,-0.7,-0.5,-0.6
13065,2019-03,MVP,no,61123,60941,21991,39415,9.2,7.9,-0.8,-1.9
13066,2019-03,NAP,yes,12256,5113,563245,59353,-7.8,-1061.1,-1.3,0.7
13067,2019-03,NAP,no,14726,8833,565518,58718,38.1,-335.9,-1.0,-0.8
13068,2019-03,DAP,yes,4389,4430,67019,11556,0.3,22.2,0.1,-0.8
13069,2019-03,DAP,no,4973,5571,67869,11511,29.2,156.4,0.9,-1.4
13070,2019-03,ODG,yes,39363,39305,9322,58734,0.0,0.0,-0.6,0.2
13071,2019-03,ODG,no,39507,39734,9370,58999,10.2,10.4,2.5,-0.4
13072,2019-03,TCG,yes,84956,80984,889116,196331,-1.4,14.7,-0.4,0.9
13073,2019-03,TCG,no,93402,94157,895669,195269,18.9,48.0,0.1,0.2
13074,2019-03,NDE,yes,74264,68388,717088,176853,-1.8,10.5,-0.8,0.8
13075,2019-03,NDE,no,81483,77371,720617,175770,19.0,38.9,-0.6,-0.1
13076,2019-03,NXA,yes,66533,67584,220459,128649,-0.4,0.8,0.5,0.4
13077,2019-03,NXA,no,71813,73508,222329,128181,15.7,15.1,0.8,-0.2
13078,2019-03,DEF,yes,10692,12596,172028,19478,1.6,45.0,1.1,2.2
13079,2019-03,DEF,no,11919,16786,175052,19499,18.1,112.1,2.9,2.6
13080,2019-04,MDM,yes,240826,227712,1132388,416092,-1.0,-3.1,-0.8,0.4
13081,2019-04,MDM,no,239109,223136,1138691,418781,-7.6,-13.1,-1.0,1.2
13082,2019-04,DXT,yes,162423,159686,370684,289839,0.1,0.5,0.4,-0.1
13083,2019-04,DXT,no,162179,160985,375623,292228,-3.9,-4.4,0.7,0.6
13084,2019-04,DXD,yes,227913,213999,933686,392451,-1.2,-2.7,-1.0,0.4
13085,2019-04,DXD,no,227309,211932,938210,395094,-7.0,-10.7,-1.2,1.2
13086,2019-04,MTU,yes,168751,159989,1132388,335502,-1.2,-4.0,-0.8,0.5
13087,2019-04,MTU,no,166825,154787,1138691,337874,-8.6,-16.0,-1.0,1.4
13088,2019-04,31S,yes,20583,20379,28435,38097,-0.6,-0.6,-0.7,-0.6
13089,2019-04,31S,no,21374,21019,29160,38479,-1.8,-3.4,-1.2,0.1
13090,2019-04,32S,yes,31326,32606,85543,53613,-0.6,2.3,1.5,-0.5
13091,2019-04,32S,no,31731,33661,86635,54062,-0.9,0.9,2.3,-0.1
13092,2019-04,33S,yes,33253,33112,102870,72565,0.1,-0.2,-0.1,0.3
13093,2019-04,33S,no,33772,33994,104241,73119,-5.9,-5.1,0.2,0.5
13094,2019-04,34S,yes,27194,23148,120365,47122,2.8,1.6,0.3,0.1
13095,2019-04,34S,no,24875,21217,121435,47577,-11.2,-17.9,0.2,2.3
13096,2019-04,CRP,yes,1745,1690,1393,3374,6.3,5.9,-3.8,-6.5
13097,2019-04,CRP,no,1502,1447,1393,3305,-16.9,-17.9,-3.8,-3.9
13098,2019-04,34X,yes,3114,2718,22746,5223,1.5,-4.1,-1.7,-0.7
13099,2019-04,34X,no,2778,2295,22972,5267,-20.4,-31.3,-2.1,1.6
13100,2019-04,35S,yes,10931,11278,24122,19630,-0.3,0.1,1.5,-0.2
13101,2019-04,35S,no,10793,11201,24523,19943,-6.1,-5.5,1.7,0.8
13102,2019-04,36S,yes,78403,68026,761704,126253,-3.3,-10.5,-1.3,1.7
13103,2019-04,36S,no,76930,62151,763068,126553,-14.6,-29.7,-1.9,2.6
13104,2019-04,MVP,yes,55418,55219,20972,39908,-1.3,-1.4,-0.9,0.9
13105,2019-04,MVP,no,55909,55276,21358,40013,-8.5,-9.3,-2.9,1.5
13106,2019-04,NAP,yes,10064,372,553553,60831,-17.9,-92.7,-1.7,2.5
13107,2019-04,NAP,no,8875,-3451,553192,61039,-39.7,-139.1,-2.2,4.0
13108,2019-04,DAP,yes,4455,4525,67089,11757,1.5,2.1,0.1,1.7
13109,2019-04,DAP,no,3834,3749,67784,11786,-22.9,-32.7,-0.1,2.4
13110,2019-04,ODG,yes,39136,39163,9349,58812,-0.6,-0.4,0.3,0.1
13111,2019-04,ODG,no,39634,39893,9629,59048,0.3,0.4,2.8,0.1
13112,2019-04,TCG,yes,83385,74294,880025,197799,-1.8,-8.3,-1.0,0.7
13113,2019-04,TCG,no,80213,67907,883363,198307,-14.1,-27.9,-1.4,1.6
13114,2019-04,NDE,yes,72608,63117,707597,178166,-2.2,-7.7,-1.3,0.7
13115,2019-04,NDE,no,70184,58900,709333,178657,-13.9,-23.9,-1.6,1.6
13116,2019-04,NXA,yes,67066,66822,220215,128448,0.8,-1.1,-0.1,-0.2
13117,2019-04,NXA,no,65575,65764,222518,128966,-8.7,-10.5,0.1,0.6
13118,2019-04,DEF,yes,10777,11177,172428,19633,0.8,-11.3,0.2,0.8
13119,2019-04,DEF,no,10029,9007,174030,19650,-15.9,-46.3,-0.6,0.8
13120,2019-05,MDM,yes,242389,221561,1115977,418110,0.6,-2.7,-1.4,0.5
13121,2019-05,MDM,no,247852,222308,1116943,421168,3.7,-0.4,-1.9,0.6
13122,2019-05,DXT,yes,163058,158955,370998,289815,0.4,-0.5,0.1,0.0
13123,2019-05,DXT,no,167115,163223,375527,292328,3.0,1.4,0.0,0.0
13124,2019-05,DXD,yes,229275,208654,917482,394400,0.6,-2.5,-1.7,0.5
13125,2019-05,DXD,no,234891,211545,918660,397310,3.3,-0.2,-2.1,0.6
13126,2019-05,MTU,yes,169728,153317,1115977,337336,0.6,-4.2,-1.4,0.5
13127,2019-05,MTU,no,173923,152175,1116943,340012,4.3,-1.7,-1.9,0.6
13128,2019-05,31S,yes,20288,19581,27728,37858,-1.4,-3.9,-2.5,-0.6
13129,2019-05,31S,no,21367,20446,28239,38068,0.0,-2.7,-3.2,-1.1
13130,2019-05,32S,yes,31531,32379,86391,53398,0.7,-0.7,1.0,-0.4
13131,2019-05,32S,no,33034,34388,87989,53922,4.1,2.2,1.6,-0.3
13132,2019-05,33S,yes,33577,33162,102455,72741,1.0,0.2,-0.4,0.2
13133,2019-05,33S,no,34770,33843,103314,73360,3.0,-0.4,-0.9,0.3
13134,2019-05,34S,yes,27157,22946,120571,47233,-0.1,-0.9,0.2,0.2
13135,2019-05,34S,no,25541,21571,121261,47851,2.7,1.7,-0.1,0.6
13136,2019-05,CRP,yes,1759,1693,1327,3340,0.8,0.2,-4.7,-1.0
13137,2019-05,CRP,no,1582,1516,1327,3402,5.3,4.8,-4.7,2.9
13138,2019-05,34X,yes,3069,2582,22259,5177,-1.4,-5.0,-2.1,-0.9
13139,2019-05,34X,no,2833,2305,22444,5271,2.0,0.4,-2.3,0.1
13140,2019-05,35S,yes,11068,11401,24455,19627,1.3,1.1,1.4,0.0
13141,2019-05,35S,no,11274,11598,24847,19946,4.5,3.5,1.3,0.0
13142,2019-05,36S,yes,79331,62606,744979,128295,1.2,-8.0,-2.2,1.6
13143,2019-05,36S,no,80737,59085,741416,128840,4.9,-4.9,-2.8,1.8
13144,2019-05,MVP,yes,55512,55387,20847,40041,0.2,0.3,-0.6,0.3
13145,2019-05,MVP,no,57262,57033,21129,40191,2.4,3.2,-1.1,0.4
13146,2019-05,NAP,yes,10668,-4267,538618,62647,6.0,-1247.0,-2.7,3.0
13147,2019-05,NAP,no,9998,-8004,535190,63013,12.7,131.9,-3.3,3.2
13148,2019-05,DAP,yes,4489,3240,65840,11702,0.8,-28.4,-1.9,-0.5
13149,2019-05,DAP,no,4435,2166,65515,11761,15.7,-42.2,-3.3,-0.2
13150,2019-05,ODG,yes,39437,39486,9398,58958,0.8,0.8,0.5,0.2
13151,2019-05,ODG,no,41129,41377,9877,59181,3.8,3.7,2.6,0.2
13152,2019-05,TCG,yes,84352,69526,865199,199928,1.2,-6.4,-1.7,1.1
13153,2019-05,TCG,no,83697,63855,863521,201606,4.3,-6.0,-2.2,1.7
13154,2019-05,NDE,yes,73339,58432,692690,180187,1.0,-7.4,-2.1,1.1
13155,2019-05,NDE,no,72748,54441,691026,181776,3.7,-7.6,-2.6,1.7
13156,2019-05,NXA,yes,67318,66778,219675,128625,0.4,-0.1,-0.2,0.1
13157,2019-05,NXA,no,67266,66323,221575,129856,2.6,0.9,-0.4,0.7
13158,2019-05,DEF,yes,11013,11094,172509,19741,2.2,-0.7,0.0,0.6
13159,2019-05,DEF,no,10949,9414,172495,19830,9.2,4.5,-0.9,0.9
13160,2019-06,MDM,yes,242545,220513,1098258,419807,0.1,-0.5,-1.6,0.4
13161,2019-06,MDM,no,254644,233532,1099845,418181,2.7,5.0,-1.5,-0.7
13162,2019-06,DXT,yes,162287,159614,372638,290264,-0.5,0.4,0.4,0.2
13163,2019-06,DXT,no,170463,166448,375526,290188,2.0,2.0,0.0,-0.7
13164,2019-06,DXD,yes,229272,210620,903143,395911,0.0,0.9,-1.6,0.4
13165,2019-06,DXD,no,240572,220930,903032,394257,2.4,4.4,-1.7,-0.8
13166,2019-06,MTU,yes,169032,151313,1098258,338484,-0.4,-1.3,-1.6,0.3
13167,2019-06,MTU,no,179189,162091,1099845,337775,3.0,6.5,-1.5,-0.7
13168,2019-06,31S,yes,20109,20213,27832,37763,-0.9,3.2,0.4,-0.3
13169,2019-06,31S,no,20393,20202,28048,37752,-4.6,-1.2,-0.7,-0.8
13170,2019-06,32S,yes,31594,32798,87595,53760,0.2,1.3,1.4,0.7
13171,2019-06,32S,no,32656,33583,88916,54005,-1.1,-2.3,1.1,0.2
13172,2019-06,33S,yes,33190,32893,102158,72834,-1.2,-0.8,-0.3,0.1
13173,2019-06,33S,no,35423,34349,102240,72587,1.9,1.5,-1.0,-1.1
13174,2019-06,34S,yes,26796,22712,120800,47255,-1.3,-1.0,0.2,0.0
13175,2019-06,34S,no,28832,24967,121410,47211,12.9,15.7,0.1,-1.3
13176,2019-06,CRP,yes,1710,1646,1263,3400,-2.8,-2.8,-4.8,1.8
13177,2019-06,CRP,no,2136,2072,1263,3413,35.0,36.7,-4.8,0.3
13178,2019-06,34X,yes,3079,2691,21871,5110,0.3,4.2,-1.7,-1.3
13179,2019-06,34X,no,3709,3174,21909,5105,30.9,37.7,-2.4,-3.1
13180,2019-06,35S,yes,11136,11439,24758,19673,0.6,0.3,1.2,0.2
13181,2019-06,35S,no,11892,12029,24984,19786,5.5,3.7,0.6,-0.8
13182,2019-06,36S,yes,80258,60899,725620,129543,1.2,-2.7,-2.6,1.0
13183,2019-06,36S,no,84181,67084,724319,127993,4.3,13.5,-2.3,-0.7
13184,2019-06,MVP,yes,56579,56308,20576,40274,1.9,1.7,-1.3,0.6
13185,2019-06,MVP,no,57142,56310,20297,39539,-0.2,-1.3,-3.9,-1.6
13186,2019-06,NAP,yes,10352,-3984,524282,63591,-3.0,-6.6,-2.7,1.5
13187,2019-06,NAP,no,12862,-346,521982,62918,28.6,-95.7,-2.5,-0.2
13188,2019-06,DAP,yes,4513,3313,64640,11766,0.5,2.3,-1.8,0.5
13189,2019-06,DAP,no,4995,4091,64611,11733,12.6,88.9,-1.4,-0.2
13190,2019-06,ODG,yes,39462,39559,9495,58979,0.1,0.2,1.0,0.0
13191,2019-06,ODG,no,41267,41318,9928,58847,0.3,-0.1,0.5,-0.6
13192,2019-06,TCG,yes,83465,64774,846508,201059,-1.1,-6.8,-2.2,0.6
13193,2019-06,TCG,no,90806,73964,846679,200619,8.5,15.8,-2.0,-0.5
13194,2019-06,NDE,yes,72336,57227,677581,181079,-1.4,-2.1,-2.2,0.5
13195,2019-06,NDE,no,79112,64360,676274,180578,8.7,18.2,-2.1,-0.7
13196,2019-06,NXA,yes,66497,65972,219150,128574,-1.2,-1.2,-0.2,0.0
13197,2019-06,NXA,no,71110,69700,220165,128537,5.7,5.1,-0.6,-1.0
13198,2019-06,DEF,yes,11129,7547,168927,19980,1.1,-32.0,-2.1,1.2
13199,2019-06,DEF,no,11694,9604,170405,20041,6.8,2.0,-1.2,1.1
13200,2019-07,MDM,yes,237065,225425,1090952,422636,-2.3,2.2,-0.7,0.7
13201,2019-07,MDM,no,224082,210957,1091103,425531,-12.0,-9.7,-0.8,1.8
13202,2019-07,DXT,yes,159833,157500,374639,291009,-1.5,-1.3,0.5,0.3
13203,2019-07,DXT,no,156980,153840,376769,292794,-7.9,-7.6,0.3,0.9
13204,2019-07,DXD,yes,224376,213615,896716,398472,-2.1,1.4,-0.7,0.6
13205,2019-07,DXD,no,212766,203372,898021,401265,-11.6,-7.9,-0.6,1.8
13206,2019-07,MTU,yes,165137,157831,1090952,340745,-2.3,4.3,-0.7,0.7
13207,2019-07,MTU,no,156310,147568,1091103,343439,-12.8,-9.0,-0.8,1.7
13208,2019-07,31S,yes,19472,19481,27841,37569,-3.2,-3.6,0.0,-0.5
13209,2019-07,31S,no,19059,18998,27987,37661,-6.5,-6.0,-0.2,-0.2
13210,2019-07,32S,yes,31168,32596,89023,53901,-1.3,-0.6,1.6,0.3
13211,2019-07,32S,no,30988,32519,90447,54591,-5.1,-3.2,1.7,1.1
13212,2019-07,33S,yes,32451,32121,101828,73533,-2.2,-2.3,-0.3,1.0
13213,2019-07,33S,no,31313,31283,102210,73677,-11.6,-8.9,0.0,1.5
13214,2019-07,34S,yes,26509,22519,121144,47177,-1.1,-0.8,0.3,-0.2
13215,2019-07,34S,no,25031,20296,121058,47644,-13.2,-18.7,-0.3,0.9
13216,2019-07,CRP,yes,1683,1637,1217,3384,-1.6,-0.5,-3.6,-0.5
13217,2019-07,CRP,no,1553,1507,1217,3481,-27.3,-27.3,-3.6,2.0
13218,2019-07,34X,yes,2991,2643,21523,5074,-2.9,-1.8,-1.6,-0.7
13219,2019-07,34X,no,2635,2093,21367,5091,-29.0,-34.1,-2.5,-0.3
13220,2019-07,35S,yes,11067,11540,25231,19737,-0.6,0.9,1.9,0.3
13221,2019-07,35S,no,10752,11073,25305,20090,-9.6,-7.9,1.3,1.5
13222,2019-07,36S,yes,77232,67925,716313,131627,-3.8,11.5,-1.3,1.6
13223,2019-07,36S,no,67102,57117,714334,132737,-20.3,-14.9,-1.4,3.7
13224,2019-07,MVP,yes,55022,54797,20351,40674,-2.8,-2.7,-1.1,1.0
13225,2019-07,MVP,no,47927,47403,19773,41495,-16.1,-15.8,-2.6,4.9
13226,2019-07,NAP,yes,9648,2619,517253,64946,-6.8,-165.7,-1.3,2.1
13227,2019-07,NAP,no,8152,3243,517073,64995,-36.6,-1037.3,-0.9,3.3
13228,2019-07,DAP,yes,4352,2635,62923,11836,-3.6,-20.5,-2.7,0.6
13229,2019-07,DAP,no,3870,2001,62742,11856,-22.5,-51.1,-2.9,1.0
13230,2019-07,ODG,yes,39166,39243,9572,59092,-0.8,-0.8,0.8,0.2
13231,2019-07,ODG,no,39837,39671,9762,59131,-3.5,-4.0,-1.7,0.5
13232,2019-07,TCG,yes,81190,73228,838546,203558,-2.7,13.1,-0.9,1.2
13233,2019-07,TCG,no,76041,67471,838109,204803,-16.3,-8.8,-1.0,2.1
13234,2019-07,NDE,yes,70652,63472,670401,183287,-2.3,10.9,-1.1,1.2
13235,2019-07,NDE,no,66649,61502,671127,184450,-15.8,-4.4,-0.8,2.1
13236,2019-07,NXA,yes,65504,65471,219117,129442,-1.5,-0.8,0.0,0.7
13237,2019-07,NXA,no,62632,62184,219717,130579,-11.9,-10.8,-0.2,1.6
13238,2019-07,DEF,yes,10538,9756,168145,20271,-5.3,29.3,-0.5,1.5
13239,2019-07,DEF,no,9392,5969,166982,20353,-19.7,-37.8,-2.0,1.6
13240,2019-08,MDM,yes,237555,225092,1082761,424907,0.2,-0.1,-0.8,0.5
13241,2019-08,MDM,no,246646,230146,1079213,427283,10.1,9.1,-1.1,0.4
13242,2019-08,DXT,yes,159738,157248,376421,291285,-0.1,-0.2,0.5,0.1
13243,2019-08,DXT,no,165609,159602,375372,292553,5.5,3.7,-0.4,-0.1
13244,2019-08,DXD,yes,224392,211170,887766,400926,0.0,-1.1,-1.0,0.6
13245,2019-08,DXD,no,233502,217380,886509,403212,9.7,6.9,-1.3,0.5
13246,2019-08,MTU,yes,165249,157058,1082761,343041,0.1,-0.5,-0.8,0.7
13247,2019-08,MTU,no,170381,158491,1079213,345012,9.0,7.4,-1.1,0.5
13248,2019-08,31S,yes,19122,19190,27909,37262,-1.8,-1.5,0.2,-0.8
13249,2019-08,31S,no,19872,19532,27647,37150,4.3,2.8,-1.2,-1.4
13250,2019-08,32S,yes,31305,32775,90493,53964,0.4,0.5,1.7,0.1
13251,2019-08,32S,no,33029,33913,91331,54101,6.6,4.3,1.0,-0.9
13252,2019-08,33S,yes,32834,32584,101578,73634,1.2,1.4,-0.2,0.1
13253,2019-08,33S,no,33397,32336,101149,74008,6.7,3.4,-1.0,0.4
13254,2019-08,34S,yes,26370,22217,121263,47517,-0.5,-1.3,0.1,0.7
13255,2019-08,34S,no,26592,21180,120256,47990,6.2,4.4,-0.7,0.7
13256,2019-08,CRP,yes,1686,1627,1158,3308,0.2,-0.6,-4.8,-2.2
13257,2019-08,CRP,no,1724,1665,1158,3448,11.0,10.5,-4.8,-0.9
13258,2019-08,34X,yes,2970,2441,20994,5062,-0.7,-7.6,-2.5,-0.2
13259,2019-08,34X,no,2707,2108,20768,5182,2.7,0.7,-2.8,1.8
13260,2019-08,35S,yes,11016,11349,25564,19725,-0.5,-1.7,1.3,-0.1
13261,2019-08,35S,no,11551,11739,25493,19974,7.4,6.0,0.7,-0.6
13262,2019-08,36S,yes,77817,67844,706340,133622,0.8,-0.1,-1.4,1.5
13263,2019-08,36S,no,81037,70544,703841,134730,20.8,23.5,-1.5,1.5
13264,2019-08,MVP,yes,55125,54981,20207,40864,0.2,0.3,-0.7,0.5
13265,2019-08,MVP,no,58913,58940,19800,41392,22.9,24.3,0.1,-0.2
13266,2019-08,NAP,yes,9443,-522,507288,66950,-2.1,-119.9,-1.9,3.1
13267,2019-08,NAP,no,8760,-1057,507256,67245,7.5,-132.6,-1.9,3.5
13268,2019-08,DAP,yes,4300,3745,62368,11883,-1.2,42.1,-0.9,0.4
13269,2019-08,DAP,no,4380,3165,61527,11917,13.2,58.2,-1.9,0.5
13270,2019-08,ODG,yes,39091,39133,9614,59183,-0.2,-0.3,0.4,0.2
13271,2019-08,ODG,no,41168,40902,9496,59330,3.3,3.1,-2.7,0.3
13272,2019-08,TCG,yes,81495,72331,829382,205599,0.4,-1.2,-1.1,1.0
13273,2019-08,TCG,no,81193,70005,826921,207572,6.8,3.8,-1.3,1.4
13274,2019-08,NDE,yes,70476,60700,660625,185499,-0.2,-4.4,-1.5,1.2
13275,2019-08,NDE,no,70275,59188,660040,187416,5.4,-3.8,-1.7,1.6
13276,2019-08,NXA,yes,65399,65693,219411,129470,-0.2,0.3,0.1,0.0
13277,2019-08,NXA,no,65762,64433,218388,130932,5.0,3.6,-0.6,0.3
13278,2019-08,DEF,yes,11019,11631,168757,20100,4.6,19.2,0.4,-0.8
13279,2019-08,DEF,no,10918,10817,166881,20156,16.2,81.2,-0.1,-1.0
13280,2019-09,MDM,yes,235370,222770,1074368,426424,-0.9,-1.0,-0.8,0.4
13281,2019-09,MDM,no,244660,230879,1069872,426001,-0.8,0.3,-0.9,-0.3
13282,2019-09,DXT,yes,159029,155985,377584,291083,-0.4,-0.8,0.3,-0.1
13283,2019-09,DXT,no,165058,160285,375039,289674,-0.3,0.4,-0.1,-1.0
